CustomerID,InvoiceNo,Number of products
17850.0,C543611,12
17852.0,579129,8
17852.0,579133,16
17854.0,551172,12
17854.0,555917,3
17855.0,536613,17
17856.0,545505,5
17856.0,547045,2
17856.0,550772,2
17856.0,581221,6
17856.0,C550770,1
17856.0,C550771,1
17857.0,537981,4
17857.0,539288,1
17857.0,544183,3
17857.0,546926,2
17857.0,549027,4
17857.0,551166,1
17857.0,551186,1
17857.0,551576,1
17857.0,553467,1
17857.0,557428,1
17857.0,557429,1
17857.0,562948,1
17857.0,564054,5
17857.0,565293,2
17857.0,568569,2
17857.0,572696,4
17857.0,574276,5
17857.0,574277,1
17857.0,574860,1
17857.0,575328,5
17857.0,578060,3
17857.0,580645,3
17857.0,580646,2
17857.0,C546978,1
17857.0,C580913,1
17858.0,537156,17
17858.0,539012,8
17858.0,541853,8
17858.0,543455,2
17858.0,546761,7
17858.0,547554,1
17858.0,558075,24
17858.0,563194,25
17858.0,563358,15
17858.0,567178,20
17858.0,571411,27
17858.0,580403,43
17859.0,543397,23
17860.0,537369,52
17861.0,541916,8
17861.0,548510,34
17861.0,559133,85
17861.0,559137,1
17861.0,561378,8
17861.0,575611,11
17861.0,576555,13
17861.0,580982,59
17861.0,C559294,1
17862.0,541664,11
17863.0,537163,21
17863.0,542928,27
17863.0,548276,18
17863.0,560265,22
17863.0,567386,19
17863.0,570652,41
17864.0,546089,31
17864.0,566269,48
17864.0,578853,11
17865.0,538346,36
17865.0,539445,6
17865.0,544282,19
17865.0,544893,34
17865.0,547251,20
17865.0,550017,22
17865.0,553828,30
17865.0,557110,1
17865.0,558641,29
17865.0,563505,29
17865.0,564306,18
17865.0,564307,16
17865.0,566426,13
17865.0,566429,1
17865.0,566833,12
17865.0,567637,17
17865.0,567638,2
17865.0,572767,22
17865.0,572768,3
17865.0,575269,40
17865.0,C544507,1
17865.0,C545456,3
17865.0,C554849,4
17865.0,C557111,1
17865.0,C564854,3
17865.0,C566167,3
17865.0,C573756,4
17866.0,560642,9
17866.0,C560643,1
17867.0,544896,1
17867.0,554057,4
17867.0,560546,2
17867.0,560548,1
17867.0,575337,59
17867.0,575338,1
17867.0,C544897,1
17867.0,C568096,1
17869.0,537440,16
17869.0,549292,10
17869.0,552289,2
17869.0,564358,11
17869.0,564361,1
17870.0,537667,1
17870.0,561519,37
17870.0,561520,10
17870.0,561521,3
17870.0,561522,3
17870.0,562603,10
17870.0,566091,26
17870.0,568795,20
17870.0,572569,31
17870.0,574994,15
17870.0,578707,67
17870.0,581173,47
17870.0,C568796,1
17871.0,553830,10
17873.0,536559,8
17873.0,545558,11
17873.0,549967,9
17873.0,556070,8
17873.0,567522,7
17873.0,C549973,2
17874.0,548013,4
17874.0,551399,30
17874.0,551401,2
17874.0,551416,1
17874.0,551514,3
17874.0,555842,6
17874.0,C551388,1
17877.0,557753,12
17878.0,572997,26
17879.0,557286,6
17880.0,538184,26
17881.0,543482,8
17883.0,549293,19
17883.0,566731,20
17883.0,578824,58
17883.0,580999,45
17884.0,536943,28
17884.0,537418,35
17884.0,542797,28
17884.0,580822,22
17885.0,578950,53
17886.0,548768,15
17886.0,553054,30
17886.0,574959,57
17887.0,562125,10
17888.0,539416,3
17888.0,542224,13
17888.0,552842,6
17888.0,558714,13
17888.0,567687,6
17888.0,570638,22
17888.0,573912,1
17888.0,577322,1
17888.0,C558716,13
17888.0,C577614,1
17889.0,541832,11
17889.0,552860,9
17890.0,538652,62
17890.0,541712,29
17891.0,558637,34
17892.0,559305,26
17892.0,571043,1
17892.0,571250,1
17893.0,551418,15
17894.0,537831,11
17894.0,538707,42
17894.0,539007,17
17894.0,539836,21
17894.0,542711,23
17894.0,545067,29
17894.0,565444,16
17894.0,568788,33
17895.0,572922,15
17896.0,576791,2
17897.0,536488,34
17897.0,537653,34
17897.0,557397,40
17897.0,C536506,1
17898.0,553402,20
17898.0,566921,8
17899.0,558769,31
17900.0,555367,4
17900.0,555381,2
17900.0,C558327,3
17900.0,C558329,2
17901.0,575710,19
17904.0,577302,34
17904.0,C577323,1
17905.0,536530,22
17905.0,539859,5
17905.0,559091,5
17905.0,568998,1
17906.0,549169,12
17908.0,536409,54
17911.0,579754,39
17912.0,538200,14
17912.0,538355,1
17912.0,538888,14
17912.0,539064,6
17912.0,543019,2
17912.0,C539066,2
17913.0,539464,31
17913.0,570719,27
17914.0,580865,75
17917.0,538421,28
17917.0,547971,36
17917.0,572675,28
17919.0,566405,23
17920.0,536412,68
17920.0,537435,14
17920.0,542590,10
17920.0,550305,25
17920.0,554337,12
17920.0,558700,77
17920.0,560937,60
17920.0,561381,6
17920.0,564647,33
17920.0,567804,41
17920.0,571546,10
17920.0,574721,73
17920.0,575943,50
17920.0,578818,31
17920.0,579089,32
17920.0,580119,40
17920.0,580672,83
17921.0,546993,43
17921.0,558631,25
17921.0,560104,33
17921.0,569968,41
17923.0,545433,1
17924.0,536397,2
17924.0,543691,1
17924.0,569247,17
17924.0,573599,6
17924.0,573600,2
17924.0,579006,1
17924.0,579007,2
17924.0,C536826,2
17924.0,C539577,1
17924.0,C543972,1
17924.0,C574957,1
17924.0,C579169,1
17924.0,C581470,1
17925.0,536616,1
17926.0,553922,11
17926.0,561803,10
17928.0,549286,17
17928.0,572682,6
17929.0,543186,2
17929.0,548316,1
17929.0,563742,1
17929.0,579245,1
17929.0,C568055,1
17930.0,550160,5
17930.0,558632,15
17930.0,568870,5
17930.0,569889,4
17930.0,574346,10
17931.0,548148,50
17931.0,561678,15
17932.0,552975,42
17932.0,557260,22
17932.0,575729,26
17934.0,570720,19
17934.0,571749,2
17935.0,560824,27
17935.0,561057,2
17936.0,580504,72
17937.0,538515,13
17937.0,538648,5
17937.0,543823,4
17937.0,547834,7
17937.0,563544,4
17937.0,575147,4
17937.0,580023,6
17939.0,558758,12
17940.0,543549,5
17940.0,545911,2
17940.0,548910,2
17940.0,549468,1
17940.0,552026,1
17940.0,558352,1
17940.0,558353,1
17940.0,562155,3
17940.0,564164,1
17940.0,572222,1
17940.0,C549452,1
17940.0,C551190,1
17940.0,C554010,1
17940.0,C554535,1
17941.0,561904,2
17942.0,580159,2
17946.0,547817,3
17946.0,550817,17
17947.0,574042,9
17948.0,560199,1
17949.0,536970,1
17949.0,540264,1
17949.0,544698,1
17949.0,544699,1
17949.0,545341,1
17949.0,546319,1
17949.0,551259,1
17949.0,552340,1
17949.0,552341,1
17949.0,552342,2
17949.0,553466,1
17949.0,554130,1
17949.0,555104,1
17949.0,555489,1
17949.0,555490,1
17949.0,558523,3
17949.0,558526,9
17949.0,558528,1
17949.0,558529,1
17949.0,558554,1
17949.0,558612,2
17949.0,559793,1
17949.0,560917,1
17949.0,561633,8
17949.0,561637,1
17949.0,562917,1
17949.0,563575,3
17949.0,564583,1
17949.0,564871,1
17949.0,565123,1
17949.0,565240,2
17949.0,565241,2
17949.0,565858,1
17949.0,569084,1
17949.0,569085,1
17949.0,569086,1
17949.0,570281,3
17949.0,571199,1
17949.0,573261,1
17949.0,577810,1
17949.0,580169,1
17949.0,580170,1
17949.0,580172,1
17949.0,581458,1
17949.0,581459,1
17949.0,C554127,1
17949.0,C558553,1
17949.0,C563570,1
17949.0,C563577,3
17949.0,C564081,1
17949.0,C572428,1
17949.0,C580171,1
17950.0,538104,26
17950.0,538106,13
17950.0,568702,32
17950.0,C538111,1
17951.0,536514,5
17951.0,539219,4
17951.0,573512,11
17951.0,C539599,1
17954.0,536977,14
17954.0,537599,1
17954.0,541223,67
17954.0,544293,60
17954.0,546622,25
17954.0,547060,21
17954.0,551193,37
17954.0,556041,56
17954.0,558556,29
17954.0,562680,76
17954.0,569238,30
17954.0,580516,61
17954.0,C536978,1
17954.0,C537596,1
17954.0,C544279,1
17954.0,C546623,1
17955.0,551823,11
17955.0,551826,2
17955.0,551962,5
17955.0,554639,1
17956.0,548862,1
17957.0,569530,31
17958.0,563259,7
17960.0,557622,26
17961.0,536845,29
17961.0,539663,42
17961.0,539755,6
17961.0,541236,1
17961.0,541411,1
17961.0,543012,2
17961.0,544103,11
17961.0,545331,1
17961.0,546413,2
17961.0,546762,9
17961.0,546898,4
17961.0,547022,5
17961.0,549538,8
17961.0,550949,4
17961.0,551287,3
17961.0,551845,8
17961.0,553164,8
17961.0,554007,1
17961.0,554495,1
17961.0,554968,14
17961.0,556234,10
17961.0,556498,2
17961.0,557149,7
17961.0,557252,1
17961.0,557869,3
17961.0,559343,1
17961.0,560911,9
17961.0,560913,1
17961.0,561005,21
17961.0,562436,1
17961.0,562614,5
17961.0,566321,1
17961.0,566610,1
17961.0,566778,15
17961.0,567192,4
17961.0,569099,1
17961.0,575163,2
17961.0,577382,3
17961.0,577387,1
17962.0,560726,34
17964.0,536743,35
17964.0,574965,63
17965.0,537221,7
17965.0,538166,16
17965.0,540859,52
17965.0,542521,16
17965.0,545294,33
17965.0,548567,26
17965.0,558358,22
17965.0,559463,3
17965.0,560881,9
17965.0,561642,46
17965.0,566094,50
17965.0,566117,1
17965.0,570503,11
17965.0,573923,33
17966.0,547558,6
17966.0,555950,6
17966.0,559686,38
17966.0,559687,11
17966.0,573932,7
17967.0,536863,42
17968.0,536464,81
17969.0,538658,7
17969.0,558093,7
17970.0,553034,29
17972.0,549813,30
17973.0,571740,15
17974.0,551817,19
17974.0,572903,34
17974.0,576463,112
17975.0,537757,8
17975.0,538722,20
17975.0,540031,30
17975.0,543006,30
17975.0,546415,18
17975.0,551016,28
17975.0,555077,9
17975.0,558860,44
17975.0,560500,15
17975.0,561611,21
17975.0,563522,27
17975.0,570024,16
17975.0,578511,27
17975.0,C551017,1
17976.0,536749,57
17977.0,575627,21
17978.0,538068,12
17979.0,547772,55
17979.0,547792,1
17979.0,557995,38
17979.0,574474,44
17979.0,C547791,1
17980.0,539046,15
17980.0,553870,11
17980.0,558181,4
17984.0,560281,48
17985.0,577056,21
17986.0,571232,1
17987.0,555859,13
17988.0,541281,13
17988.0,558737,4
17988.0,563228,6
17988.0,563229,2
17988.0,563233,1
17988.0,578848,2
17988.0,579095,10
17988.0,C563232,1
17990.0,538596,7
17990.0,539716,5
17990.0,550315,17
17991.0,551334,2
17991.0,551445,3
17994.0,544634,43
17994.0,546401,3
17994.0,555413,28
17994.0,562886,5
17994.0,C546400,2
17994.0,C562887,1
17995.0,545521,2
17997.0,558382,17
17997.0,559167,15
17997.0,559548,27
17997.0,561860,15
17997.0,565386,40
17997.0,566057,28
17997.0,567692,15
17997.0,568368,7
17997.0,C566071,7
17997.0,C567682,5
17997.0,C568347,1
17997.0,C568348,1
17999.0,537844,38
17999.0,574077,53
18001.0,566647,41
18001.0,578997,16
18004.0,538510,37
18005.0,572300,21
18005.0,580848,32
18006.0,576879,22
18008.0,542083,12
18008.0,547222,10
18008.0,547707,1
18008.0,549593,1
18008.0,550940,1
18008.0,554060,1
18008.0,554061,1
18008.0,568380,1
18008.0,569145,2
18009.0,550467,31
18009.0,C550472,1
18010.0,547912,14
18011.0,536597,28
18013.0,559318,30
18013.0,559319,1
18014.0,575904,30
18015.0,580678,46
18016.0,538363,19
18016.0,542584,20
18016.0,555645,18
18016.0,568328,48
18016.0,574880,17
18017.0,543016,1
18017.0,557940,1
18017.0,567354,1
18018.0,554485,2
18018.0,564200,27
18019.0,571836,5
18022.0,574481,164
18024.0,559539,20
18024.0,559541,1
18024.0,C559540,1
18027.0,565249,21
18030.0,573282,4
18030.0,580713,5
18030.0,C573283,1
18032.0,540544,5
18033.0,569714,33
18034.0,577230,44
18034.0,577252,66
18035.0,573142,12
18035.0,573144,13
18035.0,574479,24
18036.0,549368,39
18036.0,564639,20
18036.0,574893,35
18037.0,538519,6
18037.0,541815,2
18037.0,548506,2
18037.0,550337,1
18037.0,551469,6
18037.0,559472,2
18040.0,549303,12
18040.0,577538,7
18041.0,536634,14
18041.0,536637,59
18041.0,538051,28
18041.0,540359,27
18041.0,541500,14
18041.0,543009,10
18041.0,544700,17
18041.0,545550,7
18041.0,547381,24
18041.0,548448,12
18041.0,549436,5
18041.0,551858,16
18041.0,552657,7
18041.0,556240,7
18041.0,560551,23
18041.0,564725,74
18041.0,567970,10
18041.0,569025,23
18041.0,574143,11
18041.0,576861,17
18041.0,579103,53
18041.0,C540360,2
18042.0,571352,7
18043.0,537772,62
18043.0,553488,31
18043.0,576540,22
18044.0,538812,6
18044.0,545233,10
18044.0,548003,18
18044.0,548892,7
18044.0,554375,17
18044.0,554670,5
18044.0,558098,14
18044.0,566559,23
18044.0,574088,18
18044.0,580670,9
18044.0,C574548,1
18045.0,572668,43
18048.0,554050,6
18048.0,554052,1
18050.0,539032,5
18053.0,569014,20
18053.0,C569548,1
18055.0,537044,19
18055.0,537446,28
18055.0,539196,35
18055.0,542795,14
18055.0,544565,17
18055.0,553942,39
18055.0,562205,15
18055.0,567128,79
18055.0,573501,65
18055.0,580304,47
18055.0,C544669,3
18056.0,544908,19
18058.0,579526,3
18059.0,569240,6
18059.0,572893,8
18059.0,576878,5
18059.0,C579876,2
18061.0,537796,6
18061.0,541706,5
18061.0,544600,2
18061.0,549297,6
18061.0,553403,6
18061.0,556439,4
18061.0,559661,5
18061.0,564203,7
18061.0,569569,3
18061.0,577179,2
18062.0,540263,5
18062.0,551546,15
18062.0,557306,7
18064.0,550497,2
18064.0,561858,5
18065.0,538263,14
18065.0,538268,7
18065.0,544903,23
18065.0,551813,13
18065.0,551814,6
18065.0,551815,4
18065.0,556196,3
18065.0,556197,13
18065.0,566668,2
18065.0,566669,28
18065.0,566670,1
18065.0,580386,10
18065.0,580387,6
18065.0,580388,7
18065.0,C539289,1
18066.0,568205,10
18067.0,573407,37
18068.0,544805,1
18069.0,541262,73
18069.0,550512,105
18069.0,556495,56
18069.0,566451,139
18069.0,576071,84
18069.0,C541257,1
18069.0,C576072,1
18071.0,537896,14
18071.0,547846,11
18072.0,555744,18
18072.0,C559347,18
18073.0,554844,3
18073.0,554944,2
18073.0,555871,3
18073.0,556767,13
18073.0,556885,1
18073.0,558233,9
18073.0,558234,2
18073.0,559205,4
18073.0,559206,3
18073.0,560826,7
18073.0,562222,15
18073.0,563561,10
18073.0,C556880,3
18074.0,536384,13
18075.0,538710,12
18075.0,541996,17
18075.0,543483,5
18075.0,545234,12
18075.0,547496,15
18075.0,553850,7
18075.0,558383,15
18075.0,564535,24
18075.0,570590,15
18075.0,576838,20
18075.0,C539291,2
18075.0,C542424,5
18075.0,C548392,1
18075.0,C558736,3
18077.0,537685,19
18077.0,539463,17
18077.0,541997,27
18077.0,551218,20
18077.0,557279,18
18077.0,563021,21
18077.0,564726,28
18077.0,571748,18
18077.0,573069,10
18077.0,574590,22
18077.0,580064,23
18078.0,547826,21
18078.0,552196,8
18079.0,550272,29
18079.0,562457,40
18079.0,572732,49
18079.0,572733,5
18080.0,549591,1
18080.0,577596,1
18081.0,561714,7
18081.0,563831,3
18081.0,574305,7
18082.0,576212,70
18084.0,578286,1
18084.0,C543778,1
18085.0,536423,9
18085.0,541112,20
18086.0,546247,7
18087.0,544612,1
18087.0,565377,1
18087.0,C543671,2
18087.0,C560396,3
18088.0,570230,37
18092.0,537887,10
18092.0,539564,6
18092.0,539858,3
18092.0,541106,2
18092.0,551062,6
18092.0,556016,5
18092.0,556019,7
18092.0,563166,13
18092.0,566617,16
18092.0,573778,14
18092.0,581135,7
18092.0,C575666,1
18093.0,543594,19
18093.0,543998,4
18093.0,563029,11
18093.0,565914,2
18093.0,C544424,2
18094.0,544471,16
18094.0,550283,19
18094.0,551951,3
18094.0,561352,13
18094.0,561353,5
18094.0,567193,12
18094.0,567194,2
18095.0,540809,16
18095.0,542707,5
18096.0,570093,45
18096.0,571046,104
18096.0,579135,47
18097.0,539628,7
18097.0,540001,9
18097.0,553685,40
18097.0,562453,10
18097.0,562455,17
18097.0,580164,23
18097.0,C564942,1
18099.0,562388,19
18101.0,560557,13
18101.0,579155,27
18102.0,537657,5
18102.0,537658,3
18102.0,537659,9
18102.0,538063,1
18102.0,543378,2
18102.0,543379,4
18102.0,545466,1
18102.0,547812,4
18102.0,550711,3
18102.0,553368,17
18102.0,553470,11
18102.0,553471,9
18102.0,553473,3
18102.0,553474,1
18102.0,553475,5
18102.0,555920,12
18102.0,556255,12
18102.0,556723,7
18102.0,556725,1
18102.0,556726,9
18102.0,558775,6
18102.0,558776,6
18102.0,560646,7
18102.0,560648,7
18102.0,561655,7
18102.0,562541,6
18102.0,565291,5
18102.0,566931,3
18102.0,566933,16
18102.0,566934,8
18102.0,566935,5
18102.0,566936,7
18102.0,567747,1
18102.0,567785,6
18102.0,567803,6
18102.0,567806,6
18102.0,567852,13
18102.0,567860,8
18102.0,568717,2
18102.0,568718,1
18102.0,569255,18
18102.0,569257,19
18102.0,569263,13
18102.0,569343,13
18102.0,569362,13
18102.0,569365,13
18102.0,569366,1
18102.0,569539,1
18102.0,572196,16
18102.0,572197,2
18102.0,572209,7
18102.0,574341,11
18102.0,574352,14
18102.0,574355,4
18102.0,574363,13
18102.0,574383,4
18102.0,579139,1
18102.0,581455,11
18102.0,581457,11
18102.0,581566,1
18102.0,C550529,1
18102.0,C560647,1
18104.0,574054,38
18105.0,574016,18
18106.0,541205,37
18108.0,548334,17
18108.0,C548908,2
18109.0,537046,14
18109.0,538366,7
18109.0,540172,18
18109.0,540940,13
18109.0,541486,17
18109.0,543529,9
18109.0,547709,27
18109.0,548698,29
18109.0,549750,12
18109.0,553913,27
18109.0,554995,16
18109.0,556475,22
18109.0,557287,14
18109.0,560094,16
18109.0,561064,6
18109.0,562430,15
18109.0,563908,18
18109.0,566198,25
18109.0,568661,22
18109.0,569965,18
18109.0,572303,18
18109.0,575215,12
18109.0,578834,31
18109.0,580316,21
18109.0,580356,1
18109.0,581281,13
18109.0,C540165,3
18109.0,C553914,4
18109.0,C556530,1
18109.0,C557288,1
18109.0,C566197,1
18110.0,577503,37
18110.0,C577513,3
18112.0,558101,12
18112.0,578952,14
18113.0,537360,1
18114.0,544659,28
18116.0,538248,38
18116.0,539243,28
18116.0,539988,88
18116.0,544303,41
18116.0,548711,88
18116.0,550459,46
18116.0,550643,6
18116.0,569254,36
18117.0,576213,72
18118.0,537126,117
18118.0,538250,33
18118.0,541485,98
18118.0,543309,54
18118.0,543668,16
18118.0,545349,34
18118.0,546466,72
18118.0,547649,56
18118.0,547895,24
18118.0,548563,17
18118.0,549543,58
18118.0,551739,42
18118.0,552821,47
18118.0,553351,55
18118.0,555631,40
18118.0,557210,33
18118.0,557976,18
18118.0,560125,53
18118.0,566171,41
18118.0,568046,53
18118.0,571654,44
18118.0,572192,71
18118.0,572856,15
18118.0,575756,36
18118.0,577438,48
18118.0,579301,88
18118.0,C543307,1
18118.0,C543663,1
18118.0,C549545,1
18118.0,C553529,1
18118.0,C557971,1
18119.0,537567,29
18120.0,552448,17
18121.0,559424,29
18121.0,559901,2
18122.0,559774,23
18122.0,567077,41
18122.0,571280,65
18122.0,574444,40
18122.0,577058,107
18122.0,580054,81
18123.0,575083,13
18123.0,576587,21
18125.0,542393,79
18125.0,544304,42
18125.0,554083,47
18125.0,575603,24
18125.0,C544300,1
18126.0,570333,52
18127.0,561697,8
18127.0,577508,33
18127.0,577534,5
18129.0,549564,14
18130.0,571104,21
18130.0,575740,31
18130.0,578532,18
18130.0,C579903,1
18133.0,552833,1
18133.0,C552995,1
18135.0,555359,10
18135.0,567489,4
18135.0,573917,2
18135.0,575038,1
18135.0,575727,3
18136.0,541949,18
18136.0,552948,14
18136.0,570196,6
18136.0,C553409,1
18138.0,544317,8
18139.0,577745,18
18139.0,577754,34
18139.0,577772,22
18139.0,577783,35
18139.0,577816,28
18139.0,577845,22
18139.0,C578073,2
18139.0,C578076,1
18141.0,C538717,1
18142.0,552276,9
18142.0,559023,6
18142.0,C553030,1
18142.0,C559664,2
18143.0,560807,29
18143.0,563256,32
18144.0,536536,3
18144.0,538831,4
18144.0,542079,3
18144.0,546677,3
18144.0,551150,7
18144.0,551151,4
18144.0,552827,3
18144.0,559131,3
18144.0,563938,3
18144.0,567913,4
18144.0,575191,5
18144.0,580264,1
18145.0,542662,42
18145.0,553762,25
18145.0,566561,72
18145.0,578858,82
18146.0,551720,4
18146.0,560976,6
18147.0,564148,4
18147.0,572616,3
18149.0,546382,9
18149.0,552284,5
18149.0,572036,2
18150.0,554067,14
18150.0,561008,12
18150.0,574933,11
18151.0,544688,17
18151.0,561601,21
18154.0,572960,11
18154.0,580988,10
18155.0,544481,8
18155.0,557743,11
18155.0,568178,6
18155.0,C558252,3
18156.0,537133,50
18156.0,578926,72
18158.0,566304,24
18158.0,579840,10
18158.0,C566754,1
18159.0,543754,23
18160.0,554281,19
18160.0,571103,20
18161.0,541947,15
18161.0,548550,12
18161.0,560992,9
18161.0,569826,20
18161.0,578653,24
18161.0,C579496,1
18164.0,574038,24
18164.0,C575171,1
18165.0,556908,10
18167.0,564626,13
18167.0,574523,9
18167.0,576859,15
18167.0,C566185,3
18167.0,C576244,1
18167.0,C580749,2
18168.0,536836,27
18168.0,538935,12
18168.0,543600,26
18168.0,546855,30
18168.0,553911,25
18168.0,557126,10
18168.0,C536820,4
18168.0,C538904,1
18168.0,C553910,4
18169.0,570332,9
18170.0,552217,11
18170.0,563858,19
18170.0,574717,8
18171.0,540554,15
18171.0,550250,12
18171.0,558483,10
18171.0,565199,8
18171.0,570698,9
18171.0,C550650,1
18171.0,C558901,1
18172.0,544717,31
18172.0,544792,28
18172.0,548534,15
18172.0,551000,7
18172.0,552454,2
18172.0,553021,9
18172.0,553022,1
18172.0,560087,1
18172.0,561618,11
18172.0,562393,27
18172.0,565208,11
18172.0,566848,1
18172.0,567907,10
18172.0,567908,3
18172.0,574466,12
18172.0,574467,1
18172.0,574468,2
18172.0,575207,14
18172.0,575208,1
18172.0,578704,2
18172.0,C544436,3
18172.0,C558081,1
18172.0,C562889,1
18172.0,C566957,1
18172.0,C569960,2
18173.0,546216,14
18173.0,550635,6
18173.0,554496,5
18173.0,566649,6
18174.0,580371,1
18176.0,539281,30
18176.0,C539709,3
18177.0,547986,10
18177.0,550803,20
18177.0,550824,1
18177.0,553908,11
18177.0,558927,17
18177.0,575132,14
18177.0,C550825,1
18178.0,538260,16
18178.0,543123,19
18178.0,551734,33
18178.0,562131,29
18178.0,C549986,1
18178.0,C563609,1
18179.0,540472,18
18179.0,541370,17
18179.0,548317,18
18179.0,548649,1
18179.0,571444,26
18179.0,579848,10
18180.0,560603,19
18180.0,561219,23
18180.0,566431,18
18180.0,567383,13
18180.0,570593,24
18180.0,580539,22
18181.0,576600,41
18183.0,546165,19
18183.0,551161,18
18183.0,C546730,2
18183.0,C546897,2
18183.0,C547410,1
18183.0,C552020,2
18184.0,578622,1
18185.0,548861,17
18188.0,544663,16
18188.0,568058,42
18188.0,578661,13
18188.0,C572473,1
18189.0,546784,40
18189.0,568051,28
18189.0,C547230,1
18190.0,541004,9
18190.0,555113,6
18190.0,C541502,1
18191.0,547494,7
18192.0,568792,45
18193.0,558204,16
18193.0,C537821,1
18193.0,C559738,1
18194.0,567172,7
18194.0,C569987,2
18196.0,544677,78
18196.0,565648,61
18198.0,540467,19
18198.0,542927,8
18198.0,544912,9
18198.0,546860,6
18198.0,548337,16
18198.0,550182,6
18198.0,550657,4
18198.0,551889,11
18198.0,553416,3
18198.0,554055,5
18198.0,555512,2
18198.0,557804,11
18198.0,559001,10
18198.0,564902,7
18198.0,568883,19
18198.0,575140,9
